FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,RPRSNTV_TEL_NO,RDNMADR_CD,FCLTY_ROAD_NM_ADDR,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,GID_CD
충무태권도총본관,44,충남,44200,아산시,0415459205,442003253033,"충청남도 아산시 삼동로 34한라동백@ 상가B3(모종동, 한라동백아파트)",127.0122152,36.7830701,다바564651
캐슬태권도체육관,27,대구,27260,수성구,0537677312,272603146028,"대구광역시 수성구 청수로 235종합상가동 220호,221호(황금동, 캐슬골드파크 2단지)",128.6340169,35.8418807,마마024611
커브스신중동클럽,41,경기,41190,부천시,0323271330,411904352521,경기도 부천시 중동로254번길 1046층603호(중동),126.7746253,37.5015393,다사358449
케이댄스아카데미,41,경기,41270,안산시,024056655,412713190028,경기도 안산시 상록구 본오로 87-13층 케이댄스아카데미(본오동),126.8662405,37.2929218,다사438217
케이엠디축구클럽,41,경기,41480,파주시,0319396535,414803206086,경기도 파주시 청석로 2728층806호(동패동),126.7177020,37.7261179,다사310699
타이거복싱체육관,11,서울,11620,관악구,028837080,116203005080,서울특별시 관악구 양녕로 133층 타이거복싱체육관(봉천동),126.9463088,37.4832657,다사510428
타이거복싱체육관,44,충남,44270,당진시,0413531277,442703265016,"충청남도 당진시 당진중앙2로 212-10지하층 타이거복싱체육관(읍내동, 신성아파트)",126.6354308,36.8960379,다바229778
태권도정무체육관,42,강원,42760,평창군,0333365678,427603228025,강원도 평창군 진부면 진부중앙로 70정무태권도체육관,128.5590670,37.6373703,라사934602
태권도현대체육관,42,강원,42130,원주시,0337453125,421304457688,강원도 원주시 흥양로18번길 35조이프라자 3층(태장동),127.9503932,37.3803182,라사398313
태들보비전태권도,26,부산,26380,사하구,0512631191,263804853449,부산광역시 사하구 서포로30번길 9더스퀘어빌딩5층 태들보비전태권도(구평동),128.9859911,35.0823715,마라354773
태양태권도체육관,45,전북,45190,남원시,0636331996,451904613437,전라북도 남원시 오들1길 452층 태양태권도체육관(도통동),127.3995677,35.4189772,다마908136
토끼와거북크리닉,41,경기,41130,성남시,07088138275,411353180048,경기도 성남시 분당구 장미로 42213호 토끼와거북크리닉(야탑동),127.1254995,37.4135005,다사668349
파이널유도멀티짐,11,서울,11500,강서구,0262046565,115003005064,서울특별시 강서구 등촌로 173층(화곡동),126.8634675,37.5315894,다사437482
파이널유도멀티짐,41,경기,41210,광명시,07047971979,412103187018,경기도 광명시 도덕공원로 232층 유도장(철산동),126.8654656,37.4713436,다사438415
판교피트니스센터,41,경기,41130,성남시,,411354340516,경기도 성남시 분당구 판교로289번길 203층 피트니스(삼평동),127.1058140,37.4046195,다사651340
하늘아래체육센터,43,충북,43150,제천시,0275559199,431503239041,충북 제천시 신죽하로143 2동1층,128.2154729,37.1603581,라사635070
하엘언어청각센터,45,전북,45110,전주시,0632361456,451113266080,전북 전주시 완산구 효자동2가 1319-2번지성심빌딩 602호,127.1031034,35.8083244,다마641569
한라태권도체육관,46,전남,46150,순천시,0617411900,461503283024,전라남도 순천시 이수로 224-91층(덕암동),127.5097574,34.9514902,라라008618
한미태권도체육관,28,인천,28260,서구,0325670334,282603000070,인천광역시 서구 검단로 790동성아파트 상가2층 경희대한미태권도체육관(불로동),126.6871287,37.6151301,다사282576
한양대용호태권도,11,서울,11350,노원구,029752004,113503000001,서울특별시 노원구 동일로 1279비이상가 2층 208호 한양대용호태권도(중계동),127.0640186,37.6430723,다사615604
한양대우리태권도,28,인천,28260,서구,0325640123,282604268536,인천광역시 서구 완정로178번길 372층(마전동),126.6592143,37.6048749,다사257564
한울광성태권도장,28,인천,28245,계양구,0325417947,282453008034,인천광역시 계양구 주부토로 522근주상가2층 한울광성태권도장(계산동),126.7284698,37.5408026,다사318493
합기도하늘체육관,45,전북,45140,익산시,0638419008,451403269003,"전북 익산시  모현동 1가 262-7전북 익산시 고현로89,301호 합기도하늘체육관",126.9428524,35.9450764,다마497721
해동검도문흥도장,29,광주,29170,북구,0624301530,291703162031,광주광역시 북구 서하로 3776층 해동검도(문흥동),126.9216279,35.1859052,다라473879
해동검도제일도장,46,전남,46150,순천시,0617267002,461504853152,"전라남도 순천시 오천4길 21상가2층해동검도 제일도장(오천동, 골드클래스)",127.4929098,34.9328103,다라993597
행복한골프연습장,41,경기,41460,용인시,0312650347,414654415160,경기도 용인시 수지구 풍덕천로139번길 16-3일신빌딩5층,127.0960413,37.3252499,다사642252
호평체육문화센터,41,경기,41360,남양주시,0315601401,413603197013,경기도 남양주시 늘을2로 67호평체육문화센터(호평동),127.2422930,37.6588611,다사772621
화도체육문화센터,41,경기,41360,남양주시,025601293,413603197036,경기도 남양주시 화도읍 수레로 1259화도체육문화센터,127.3012197,37.6496462,다사824611
힐링온천스포렉스,48,경남,48330,양산시,0553655533,483303338015,경상남도 양산시 대운로 172힐링온천스포렉스(명동),129.1723675,35.4031556,마마518132
힐문화예술교육원,29,광주,29155,남구,0622254530,291552009001,광주광역시 남구 대남대로 1272층(방림동),126.9111993,35.1337752,다라463822
성서국민체육센터,27,대구,27290,달서구,025557330,272903147015,대구광역시 달서구 선원로 133성서국민체육센터(이곡동),128.5058644,35.8615739,라마908632
용인대흑룡합기도,41,경기,41410,군포시,024297588,414103200009,경기도 군포시 당동로 53층(용인대흑룡합기도)(당동),126.9437277,37.3507254,다사507281
종로청운스포렉스,11,서울,11110,종로구,0216610835,111103100012,서울특별시 종로구 자하문로 105종로청운스포렉스(청운동),126.9694729,37.5859506,다사531541
아일랜드피트니스 수월점,48,경남,48310,거제시,0556357001,483103337066,경상남도 거제시 수양로 481태화빌딩 3층(양정동),128.6388460,34.8914406,마라040557
아일랜드피트니스 장평점,48,경남,48310,거제시,0556338005,483103337046,경상남도 거제시 장평4로 62     4층 아일랜드피트니스(장평동),128.6083797,34.8867571,마라012552
아일랜드피트니스 죽림점,48,경남,48220,통영시,0556498004,482203333029,"경상남도 통영시 광도면 죽림3로 43강남빌딩5,6층 아일랜드피트니스",128.4184490,34.8827181,라라839546
대한태권도교육관 나운지점,45,전북,45130,군산시,024688135,451303268063,"전라북도 군산시 수송로 722층, 대한태권도교육관(나운동)",126.7033950,35.9651235,다마281745
아일랜드피트니스 디큐브점,48,경남,48310,거제시,0556327004,483103337047,경상남도 거제시 장평로 374층 아일랜드피트니스(장평동),128.6131052,34.8908617,마라017556
향남블랙벨트센터 태권도장,41,경기,41590,화성시,0313544946,415903210137,경기도 화성시 향남읍 발안로 116중앙프라자 5층 507호,126.9228399,37.1310643,다사487037
대한합기도승리관 신흥수련관,46,전남,46110,목포시,0612810044,461103281049,"전라남도 목포시 신흥로 13우성상가 2층 202호(상동, 우성아파트)",126.4215393,34.8025717,다라013458
아이앤아이태권도 스포츠클럽,29,광주,29200,광산구,0629627773,292003163030,광주광역시 광산구 신창로 129301호 아이앤아이태권도(신창동),126.8384007,35.1968870,다라397892
아일랜드피트니스 롯데마트점,48,경남,48310,거제시,0556889005,483104811304,"경상남도 거제시 서간도길 9-9롯데마트 3층 아일랜드피트니스(옥포동, 거제엘크루랜드마크,롯데마트)",128.6907995,34.8885634,마라088555
대전시설관리공단 장애인체육센터,30,대전,30200,유성구,0427243570,302004301527,대전광역시 유성구 덕명로56번길 85장애인체육센터(덕명동),127.3073465,36.3537921,다바827173
종촌종합복지센터 종합사회복지관,36,세종,36110,세종시,0448503000,361103258080,세종특별자치시 도움1로 116종촌종합복지센터(종촌동),127.2465012,36.5027646,다바772339
파주문화체육센터 코오롱스포렉스 주내점,41,경기,41480,파주시,0319542253,414803206121,경기도 파주시 파주읍 술이홀로 305파주문화체육센터 코오롱스포렉스 주내점,126.8206704,37.8309990,다사402814
퍼스트클라이밍짐(주),48,경남,48250,김해시,023381707,482503335004,경상남도 김해시 가야로 2124층 퍼스트클라이밍짐(주)(삼계동),128.8720485,35.2586052,마라248967
운동과학연구센터(대전),30,대전,30200,유성구,0428237173,302004301292,"대전광역시 유성구 왕가봉로2번길 68 (노은동, 덕청빌딩)3층",127.3173670,36.3651862,다바836186
운동과학연구센터(청주),43,충북,43110,청주시,0432147173,431144508576,충북 청주시 청원구 율봉로 176번길 19영광빌딩 3층(율량동),127.4885272,36.6677500,다바989522
엘림아동발달센터(달서구),27,대구,27290,달서구,026526522,272903147024,대구광역시 달서구 송현로 462층,128.5472077,35.8227917,라마945589
인제하늘내린센터(누리채),42,강원,42810,인제군,0334618931,428104499077,"강원도 인제군 인제읍 비봉로44번길 100 (남북리, 하늘내린센터)",128.1649520,38.0606741,라아583069
강동문화체육센터(금호스포츠클럽),27,대구,27140,동구,0539837330,271404226438,대구광역시 동구 동촌역사로3길 33강동문화체육센터(입석동),128.6503837,35.8899487,마마038665
중앙특수체육센터(한국운동재활협회 울산남구지회),31,울산,31140,남구,0522655877,311404310444,울산광역시 남구 삼산로93번길 103층/5층,129.3177651,35.5358333,마마647281
전라북도특수심리&운동발달센터,45,전북,45110,전주시,0632243242,451133266047,"전북 전주시 덕진구 아중로 1434층, 전라북도특수심리&운동발달센터",127.1653305,35.8260787,다마697588
가천대상도태권도장,11,서울,11590,동작구,028212221,115903119010,서울특별시 동작구 흑석로 112층(상도1동),126.9519089,37.5049704,다사515452
강서구국민체육센터,26,부산,26440,강서구,0517173555,264404208096,부산광역시 강서구 공항로811번길 10(대저2동),128.9569124,35.1803560,마라326882
거제시장애인복지관,48,경남,48310,거제시,0556332942,483104811410,경상남도 거제시 양정1길 45성우샤인빌 601호(양정동),128.6461062,34.8693369,마라047533
건강나눔평생교육원,46,전남,46110,목포시,022737727,461104643338,전라남도 목포시 삼일로13번길 21(남교동),126.3813891,34.7939771,나라976449
경원대석사태권도장,45,전북,45110,전주시,0632251377,451113266004,전라북도 전주시 완산구 거마남로 702층(삼천동1가),127.1244256,35.7953202,다마660554
골든샤크플레잉센터,36,세종,36110,세종시,0448629848,361104574462,세종특별자치시 연기면 조뱅이길 76-191동,127.2337173,36.5361876,다바761376
곰돌이발달지원센터,11,서울,11470,양천구,0226422144,114703114012,서울특별시 양천구 은행정로 5에벤에셀프라자314호(신정동),126.8595860,37.5202096,다사434469
구미시장애인체육관,47,경북,47190,구미시,0544517976,471903308005,경북 구미시 공원로 340구미시장애인체육관,128.3305375,36.1060237,라마747902
국가대표튼튼태권도,11,서울,11410,서대문구,023913376,114103112012,서울특별시 서대문구 홍은중앙로 893층 국가대표튼튼태권도(홍은동),126.9473706,37.5990313,다사512556
국술원종합무술본관,31,울산,31170,동구,0522528833,311704313172,울산광역시 동구 양지1길 21(화정동),129.4201596,35.4965897,마마741239
김소희댄스아카데미,45,전북,45180,정읍시,0635338808,451804610520,전라북도 정읍시 수성택지7길 16-102층(수성동),126.8575564,35.5819417,다마417319
남양주체육문화센터,41,경기,41360,남양주시,0315601301,413603351589,경기도 남양주시 다산지금로 91남양주체육문화센터(이패동),127.1764450,37.6067631,다사714564
내아이힐링발달센터,42,강원,42150,강릉시,0336472410,421504461073,강원도 강릉시 회산로351번길 362층 내아이힐링발달센터 201호(회산동),128.8629762,37.7408645,마사200721
다나온운동발달센터,48,경남,48250,김해시,0557232507,482503335047,경상남도 김해시 율하2로 992층 202호(율하동),128.8123769,35.1706567,마라195869
